Спортивно-оздоровительный комплекс;+7 (812) 458–81–97;Санкт-Петербург, Спирина, 10 лит А;www.directory.spb.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Биржевой переулок, 4;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Медико-оздоровительный центр;+7 (812) 746–84–30, +7 (812) 951–70–40, +7 (812) 931–10–68;Санкт-Петербург, Московский проспект, 80;;
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Моховая, 9;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Большой проспект П.С., 82;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, 15-я линия В.О., 64;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;ТК Торговый город,Санкт-Петербург, Будапештская, 11;tequiladance.ru;dir@tequiladance.ru
Тонус;+7 (812) 925–47–41;Санкт-Петербург, Ленсовета, 19;www.tonus-studia.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, 13-я линия В.О., 72;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;ТРК Гранд Каньон,Санкт-Петербург, Энгельса проспект, 154;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
Yoga;+7 (812) 336–03–36;Санкт-Петербург, Комендантский проспект, 55 к3 стр;www.lidgroup.ru;
;;;;
;;;;
;;;;
Yoga;+7 (812) 336–03–36;Санкт-Петербург, Комендантский проспект, 55 к1 стр;www.lidgroup.ru;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Литейный проспект, 14;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Всеволожск, Межевая, 27;tequiladance.ru;dir@tequiladance.ru
Yogaliving;+7–981–132–92–03;Санкт-Петербург, Космонавтов проспект, 65 к11;yogaliving.ru;
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Малая Морская, 17;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Сан-Ремо;+7 (812) 970–70–36, +7 (812) 752–63–96;Санкт-Петербург, Лёни Голикова, 35;www.sanremos.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Советская 7-я, 16;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;БЦ Содружество,Санкт-Петербург, Коломяжский проспект, 27;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Шпалерная, 11;tequiladance.ru;dir@tequiladance.ru
МалышМаПы;+7–953–371–78–37, +7–953–154–38–49;Санкт-Петербург, Луначарского проспект, 11 к3;babymapa.club;
Yunga Studio;+7–965–081–08–18;Санкт-Петербург, Набережная реки Карповки, 5 лит П;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Российский проспект, 14;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Народного Ополчения проспект, 10;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Миргородская, 22;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
Спортивно-оздоровительный комплекс;+7 (812) 458–85–44;Санкт-Петербург, Дунайский проспект, 58 к3;www.directory.spb.ru;
Александрия;+7 (812) 952–44–35;Санкт-Петербург, Сердобольская, 7 к2;www.alex-center.ru;
Спортивно-оздоровительный комплекс;+7 (812) 458–88–49;Санкт-Петербург, Цитадельское шоссе, 28;www.directory.spb.ru;
;;;;
Спортивно-оздоровительный комплекс;+7 (812) 640–25–05;СК Газпром,Санкт-Петербург, Главная, 24 лит А;www.directory.spb.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Выборгское шоссе, 34;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Шуваловский проспект, 41 к1;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;ТРК Невский,Санкт-Петербург, Большевиков проспект, 18;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Алтайская, 4;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Антонова-Овсеенко, 18;tequiladance.ru;dir@tequiladance.ru
;;;;
Спортивно-оздоровительный комплекс;+7 (812) 640–25–10;Санкт-Петербург, Московское шоссе, 3 к3 лит А;www.directory.spb.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Благодатная, 32;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Бассейная, 21;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Советская 4-я, 37;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Миллионная, 14;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Варшавская, 63;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Мира, 15 к1;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Набережная канала Грибоедова, 26а;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Композиторов, 31 к2;tequiladance.ru;dir@tequiladance.ru
Yogaliving;+7–981–132–92–03;ТЦ Термин,Санкт-Петербург, Котина, 2 к3;yogaliving.ru;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Непокорённых проспект, 49 к2;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Опочинина, 35;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Школьная, 19;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;ДЦ Оптима,Санкт-Петербург, Торжковская, 5;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Морская набережная, 15 к2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Тимуровская, 26 к1;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Просвещения проспект, 27;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Земский переулок, 11/2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Космонавтов проспект, 65 к12;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Камышовая, 17 к1;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Новоколомяжский проспект, 4а;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Туристская, 23 к1;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;ДЦ Оптима,Санкт-Петербург, Торжковская, 5;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Благодатная, 38;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;БЦ Сенатор,Санкт-Петербург, Жуковского, 63;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Асафьева, 7 к1;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Космонавтов проспект, 65 к6;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Московский проспект, 2/6;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Мира, 3а;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Космонавтов проспект, 28 к1;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;ТЦ Перун,Санкт-Петербург, Крыленко, 21;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Советская 8-я, 3;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Олеко Дундича, 37 к2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Дунайский проспект, 43 к2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Обуховской Обороны проспект, 38в;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Серпуховская, 26;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Загребский бульвар, 9;tequiladance.ru;dir@tequiladance.ru
;;;;
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Стачек проспект, 67 к5;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Кораблестроителей, 16 к2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Новолитовская, 7а;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Испытателей проспект, 12;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Композиторов, 22 к2;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Димитрова, 2а;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Шлиссельбургский проспект, 37;tequiladance.ru;dir@tequiladance.ru
Tequila Dance;+7 (812) 448–07–01;Санкт-Петербург, Оптиков, 32а;tequiladance.ru;dir@tequiladance.ru
Yogaliving;+7–981–132–92–03;Санкт-Петербург, Береговая, 28 к4;yogaliving.ru;
Tequila Dance;+7 (812) 448–07–01;БЦ Казанский,Санкт-Петербург, Казанская, 7 лит В;tequiladance.ru;dir@tequiladance.ru
;;;;
;;;;
;;;;
;;;;
Спортивно-оздоровительный комплекс;+7 (812) 454–15–11;Санкт-Петербург, Ветеранов проспект, 58 лит А;www.directory.spb.ru;
