„емодан;+7 (423) 2Ц959Ц949, +7 (423) 2Ц436Ц021, +7 (423) 2Ц480Ц481, +7 (423) 2Ц480Ц471, +7 (423) 261Ц61Ц08;¬ладивосток, ѕартизанский проспект,†12;www.chemodantour.ru;chemodan-tour@mail.ru
јнекс “ур;8Ц800Ц77Ц55Ц000, +7 (423) 269Ц99Ц95, +7Ц952Ц082Ц87Ц86;¬ладивосток, 100-лети€ ¬ладивостока проспект,†57д;www.anextour.com;
“ур Ѕар ∆ара;+7 (423) 202Ц51Ц52, +7Ц951Ц022Ц51Ц52;“÷ «елЄный остров,¬ладивосток,  алинина,†275а;www.tbzhara.ru;info@tbzhara.ru
Ѕ»Ћ≈“”–;8Ц800Ц200Ц66Ц66, +7Ц914Ц706Ц94Ц91;¬ладивосток, јдмирала ‘окина,†24в;www.biletur.ru;
Sunmar;+7 (423) 290Ц00Ц85, +7 (423) 248Ц00Ц85, +7 (423) 248Ц08Ц98;¬ладивосток, ќкт€брьска€,†14;vdktour.ru;info@vdktour.ru
ѕасифик ¬ест, ќќќ;+7 (423) 254Ц72Ц66, +7 (423) 248Ц53Ц88, +7 (423) 240Ц46Ц87;¬ладивосток, јлеутска€,†45а;pacificwest.ru;547266@mail.ru
ѕегас “уристик;+7 (423) 2Ц688Ц588, +7 (423) 248Ц64Ц88, +7Ц950Ц290Ц85Ц06;¬ладивосток, 100-лети€ ¬ладивостока проспект,†43;pegas-vdk.ru;pegas_vdk@mail.ru
ƒ¬ ‘регат јэро, ќќќ;8Ц800Ц775Ц50Ц00, +7 (423) 230Ц03Ц45, +7 (423) 245Ц96Ц96, +7 (423) 230Ц03Ц47, +7 (423) 245Ц15Ц68;¬ладивосток, ќкеанский проспект,†69;www.fregataero.ru;tour@fregataero.ru
ѕрим Ёлит;+7 (423) 240Ц33Ц77, +7 (423) 240Ц33Ц88;¬ладивосток, —емЄновска€,†29;www.primelite.ru;primelite@yandex.ru
“урцентр Ѕеркут, ќќќ;+7 (423) 221Ц58Ц61, +7 (423) 221Ц58Ц62, +7 (423) 221Ц58Ц63, +7 (423) 221Ц58Ц64;¬ладивосток, ќкеанский проспект,†24;www.berkuttour.ru;
ѕегас “уристик;+7 (423) 2Ц414Ц973, +7 (423) 202Ц50Ц07, +7 (423) 2Ц604Ц593, +7 (423) 270Ц43Ц11;¬ладивосток, јдмирала ‘окина,†6;www.seaclub.ru;
—вобода “рэвел;+7 (383) 227Ц61Ц61;Ѕ÷ —оветска€ 64,Ќовосибирск, —оветска€,†64;svoboda.travel;zakaz@svoboda.travel
 орал тревел;8Ц800Ц222Ц53Ц83, +7 (383) 375Ц06Ц09;Ќовосибирск,  расный проспект,†14;www.wow-otpusk.ru;info@wow-otpusk.ru
јнекс “ур;8Ц800Ц77Ц55Ц000, +7 (423) 269Ц99Ц95, +7Ц952Ц082Ц87Ц86;¬ладивосток, 100-лети€ ¬ладивостока проспект,†57д;www.anextour.com;
 орал “ревел;8Ц800Ц234Ц80Ц97, +7 (383) 212Ц60Ц24;√олден ѕарк,Ќовосибирск,  урчатова,†1;www.merctur.ru;
јгентство гор€чих туров;+7 (383) 263Ц14Ц54, +7 (383) 375Ц05Ц92;Ќовосибирск,  рылова,†7/1;nsk.hottom.ru;agt-nsk@hot.tom.ru
ѕегас “уристик;+7 (383) 325Ц26Ц26;Ќовосибирск, ¬осход,†32;pegastnsk.ru;pegas@turakadem.ru
ќлимпи€-–айзен-—ибирь;8Ц800Ц200Ц65Ц63, +7 (383) 201Ц00Ц03, +7 (383) 204Ц88Ц88;Ќовосибирск, √огол€,†3;www.olympia-reisen.ru;info@orsib.ru
— ј““;+7 (383) 222Ц20Ц56, +7 (383) 222Ц44Ц47;Ќовосибирск,  расный проспект,†47;ckatt.ru;ckatt@ckatt.ru
—летать.ру;+7 (383) 255Ц70Ц75;Ќовосибирск, Ќемировича-ƒанченко,†165;nsk5.sletat.ru;2557075@agent.sletat.ru
јвиа √ид;+7 (383) 202Ц07Ц53, +7 (383) 227Ц04Ц04, +7Ц913Ц940Ц69Ц00, +7 (383) 2Ц913Ц123, +7 (383) 251Ц01Ц01;Ќовосибирск, —оветска€,†18;www.tk-aviagid.ru;operator@tk-aviagid.ru
ј—“Ё’-—≈–¬»—, ќќќ;+7 (383) 220Ц09Ц22, +7 (383) 220Ц09Ц74, +7 (383) 220Ц09Ц76, +7 (383) 220Ц09Ц20;Ќовосибирск, √огол€,†3;astehavia.ru;asteh@ovb.ru
1001 “ур;+7 (383) 235Ц99Ц06;Ќовосибирск, –оманова,†39;nsk-1001tur.ru;nsk@1001tur.ru
“ариф ћастер;056, +7 (383) 220Ц09Ц99, 8Ц800Ц2001Ц056, +7 (383) 220Ц09Ц00, +7 (383) 220Ц09Ц60, +7 (383) 220Ц09Ц09;Ќовосибирск, 1905 года,†83;www.tariffmaster.ru;tour3@savs.ru
„емодан;+7 (423) 2Ц959Ц949, +7 (423) 2Ц436Ц021, +7 (423) 2Ц480Ц481, +7 (423) 2Ц480Ц471, +7 (423) 261Ц61Ц08;¬ладивосток, ѕартизанский проспект,†12;www.chemodantour.ru;chemodan-tour@mail.ru
Ѕ»Ћ≈“”–;8Ц800Ц200Ц66Ц66, +7Ц914Ц706Ц94Ц91;¬ладивосток, јдмирала ‘окина,†24в;www.biletur.ru;
“ур Ѕар ∆ара;+7 (423) 202Ц51Ц52, +7Ц951Ц022Ц51Ц52;“÷ «елЄный остров,¬ладивосток,  алинина,†275а;www.tbzhara.ru;info@tbzhara.ru
јнекс “ур;+7 (423) 230Ц03Ц45;¬ладивосток, ќкеанский проспект,†69;fregataero.ru;tour@fregataero.ru
ѕасифик ¬ест, ќќќ;+7 (423) 254Ц72Ц66, +7 (423) 248Ц53Ц88, +7 (423) 240Ц46Ц87;¬ладивосток, јлеутска€,†45а;pacificwest.ru;547266@mail.ru
ƒ¬ ‘регат јэро, ќќќ;8Ц800Ц775Ц50Ц00, +7 (423) 230Ц03Ц45, +7 (423) 245Ц96Ц96, +7 (423) 230Ц03Ц47, +7 (423) 245Ц15Ц68;¬ладивосток, ќкеанский проспект,†69;www.fregataero.ru;tour@fregataero.ru
ѕегас “уристик;+7 (423) 2Ц688Ц588, +7 (423) 248Ц64Ц88, +7Ц950Ц290Ц85Ц06;¬ладивосток, 100-лети€ ¬ладивостока проспект,†43;pegas-vdk.ru;pegas_vdk@mail.ru
ѕрим Ёлит;+7 (423) 240Ц33Ц77, +7 (423) 240Ц33Ц88;¬ладивосток, —емЄновска€,†29;www.primelite.ru;primelite@yandex.ru
“урцентр Ѕеркут, ќќќ;+7 (423) 221Ц58Ц61, +7 (423) 221Ц58Ц62, +7 (423) 221Ц58Ц63, +7 (423) 221Ц58Ц64;¬ладивосток, ќкеанский проспект,†24;www.berkuttour.ru;
Sunmar;+7 (423) 290Ц00Ц85, +7 (423) 248Ц00Ц85, +7 (423) 248Ц08Ц98;¬ладивосток, ќкт€брьска€,†14;vdktour.ru;info@vdktour.ru
Coral Travel;+7 (391) 2Ц407Ц407, +7 (391) 268Ц02Ц63; расно€рск,  арла ћаркса,†34;www.e-travel.su;coral@e-travel.su
ѕегас “уристик;+7 (423) 2Ц414Ц973, +7 (423) 202Ц50Ц07, +7 (423) 2Ц604Ц593, +7 (423) 270Ц43Ц11;¬ладивосток, јдмирала ‘окина,†6;www.seaclub.ru;
јнтураж;+7 (391) 297Ц16Ц10, +7 (391) 293Ц79Ц40, +7 (391) 231Ц62Ц03; расно€рск,  раснодарска€,†37;antour24.ru;anturazh_11@mail.ru
јнекс “ур;8Ц800Ц77Ц55Ц000, +7 (423) 269Ц99Ц95, +7Ц952Ц082Ц87Ц86;¬ладивосток, 100-лети€ ¬ладивостока проспект,†57д;www.anextour.com;
Sunmar;+7 (391) 2Ц865Ц860, +7 (391) 2Ц860Ц250, +7 (391) 2Ц860Ц350; расно€рск, —урикова,†6;24sunmar.ru;antares.tour@list.ru
≈дина€ служба туроператоров, ќќќ;+7 (391) 297Ц90Ц15; расно€рск, ƒзержинского,†26;www.edistour.ru;team@edistour.ru
¬ќ—“ќ–√-Travel;+7 (391) 286Ц80Ц00; расно€рск,  араульна€,†88;www.vostorg-travel.ru;info@vostorg-travel.ru
ќрион ’олидей, ќќќ;8Ц800Ц770Ц08Ц97, +7 (391) 291Ц80Ц72, +7 (391) 291Ц80Ц73; расно€рск,  арла ћаркса,†8а;orion-holiday.com;info@orion-holiday.com
Ѕилет.–‘;+7Ц923Ц454Ц24Ц24, +7 (391) 254Ц25Ц15; расно€рск, ¬злЄтна€,†8;www.bilet-rf.ru;bilet-rf.rf@mail.ru
—путник;+7 (391) 212Ц31Ц51, +7 (391) 212Ц33Ц96, +7 (391) 212Ц32Ц52; расно€рск, ћира проспект,†57;www.sputnik-kras.ru;sputnik@krsn.ru
∆аркие страны;+7 (391) 2Ц965Ц000, +7 (391) 296Ц07Ц07, +7 (391) 2Ц967Ц000, +7 (391) 296Ц0007; расно€рск, јлексеева,†23;жаркие-страны.рф;2965000@mail.ru
TEZ TOUR;+7 (343) 237Ц70Ц07, 8Ц800Ц700Ц78Ц78, +7 (343) 310Ц36Ц66, +7 (343) 310Ц39Ц79;≈катеринбург, ћалышева,†38;www.tez-tour.com;info@ekb.tez-tour.com
—ѕ”“Ќ» ;+7 (343) 351Ц07Ц07;≈катеринбург, ѕушкина,†5;www.sputnik-ekb.ru;managers@sputnik-ekb.ru
21 июл€;+7 (391) 215Ц01Ц75, +7 (391) 272Ц19Ц05;ѕолтавский, расно€рск, ѕолтавска€,†38/22;tury-24.ru;21july@ro.ru
ѕ≈√ј— “”–»—“» ;+7 (343) 286Ц43Ц62;≈катеринбург, 8 ћарта,†7;pegas-office.ru;
OVS;+7 (391) 280Ц00Ц49; расно€рск, ћаерчака,†3;ovstravel.ru;ovs-travel@mail.ru
¬аш город;+7 (391) 205Ц10Ц08, +7 (391) 285Ц40Ц70; расно€рск, „ернышевского,†110;www.yourcitytour.ru;yourcitytour@yandex.ru
—летать.ру;+7 (343) 272Ц43Ц02;≈катеринбург, Ћенина проспект,†38а;www.ekb.sletat.ru;
‘лай “ур, ќќќ;+7 (343) 328Ц88Ц08;≈катеринбург, ћамина-—ибир€ка,†64;www.tour-fly.com;
Ѕанк гор€щих туров;+7 (343) 318Ц24Ц12, +7 (343) 328Ц77Ц60;“–÷ √ринвич,≈катеринбург, 8 ћарта,†46;bankturov.ru;
 оварный “урагент;8Ц800Ц200Ц58Ц13;Ѕ÷ ¬ысоцкий,≈катеринбург, ћалышева,†51;www.kta.travel;
јль€нс, ќќќ;+7 (343) 287Ц09Ц93, +7 (343) 287Ц09Ц96;≈катеринбург, ћалышева,†3;;
јнекс “ур;8Ц800Ц775Ц50Ц00, +7 (343) 263Ц74Ц42;≈катеринбург, –озы Ћюксембург,†5;www.anextour.com;
Anex Tour;+7Ц987Ц254Ц90Ц30, +7 (347) 294Ц90Ц30, 8Ц800Ц234Ц90Ц65;”фа, Ѕакалинска€,†21/1;ufa-anex.ru;mail@ufa-anex.ru
 артј;+7 (343) 328Ц53Ц62;≈катеринбург, “ургенева,†22;kartatravel.ru;
Friends Travel;+7 (343) 371Ц75Ц77, +7Ц922Ц196Ц37Ц05;≈катеринбург, —акко и ¬анцетти,†50;;
¬»«ќ¬ќ-ѕј—ѕќ–“Ќџ… ÷≈Ќ“–, ќќќ;+7 (347) 246Ц55Ц67, +7Ц917Ц470Ц60Ц62, +7 (347) 248Ц55Ц77;”фа, ќкт€бр€ проспект,†62/2;www.vizaregion.ru;
’азина тур;8Ц800Ц770Ц00Ц38, +7 (347) 246Ц38Ц38, +7 (347) 299Ц16Ц67, +7Ц909Ц349Ц16Ц67, +7Ц987Ц029Ц27Ц59;”фа, –ихарда «орге,†9/1;hazinatur.ru;mail@hazinatur.ru
÷≈Ќ“– ƒ≈“— ќ√ќ ќ“ƒџ’ј, ќќќ;+7 (343) 210Ц23Ц30, +7 (343) 200Ц22Ц02, +7Ц908Ц907Ц39Ц39, +7Ц908Ц910Ц14Ц14, +7 (343) 260Ц75Ц11;≈катеринбург, ёлиуса ‘учика,†5;цдо-урал.рф;
ѕегас “уристик;+7 (347) 246Ц33Ц62, +7 (347) 246Ц39Ц94, +7Ц917Ц737Ц10Ц12;”фа, ќкт€бр€ проспект,†106/3;www.ufa-pegas.ru;106@ufapegas.ru
јнекс “ур;8Ц800Ц77Ц55Ц000, +7 (347) 200Ц80Ц41;”фа, ќкт€бр€ проспект,†56;www.anextour.com;
Sunshine Travel;+7 (347) 246Ц50Ц50, +7Ц917Ц438Ц88Ц93;”фа, ќкт€бр€ проспект,†56/2;www.turizmufa.ru;
TEZ TOUR;+7 (347) 266Ц73Ц93, +7 (347) 266Ц29Ц62, +7 (347) 246Ц90Ц54, +7 (347) 216Ц39Ц20;”фа, ќкт€бр€ проспект,†105;teztour-ufa.ru;
 рекс;+7 (347) 222Ц47Ц00, +7 (347) 223Ц62Ц42, +7 (347) 223Ц75Ц57;”фа, –ихарда «орге,†8/2;www.kraks.ru;
Coral Travel;+7 (347) 285Ц85Ц11, +7Ц917Ц344Ц88Ц87, +7Ц937Ц475Ц07Ц49, +7 (347) 294Ц84Ц83, +7Ц987Ц254Ц84Ц83;”нивермаг на ћ¬ƒ,”фа, —офьи ѕеровской,†21;www.apelsinorai.ru;meneger@apelsinorai.ru
∆елтый чемодан;+7 (347) 299Ц55Ц53, +7Ц917Ц734Ц10Ц00, +7Ц917Ц788Ц90Ц00, +7 (347) 251Ц2000;”фа, ћенделеева,†142;tour.gd;
—путник ёлдаш;+7 (347) 273Ц61Ц89, +7 (347) 273Ц85Ц76;”фа, ÷юрупы,†93;www.sputnik-ufa.ru;
√ќ–я„»≈ “”–џ;+7Ц927Ц318Ц84Ц44, +7 (347) 246Ц62Ц57, +7Ц917Ц751Ц65Ц61, +7Ц917Ц435Ц21Ц88, +7Ц927Ц319Ц94Ц44;”фа, ќкт€бр€ проспект,†18;www.hott-ufa.ru;
