ћайлс Ћоджистик, ќќќ;8Ц800Ц555Ц61Ц38, +7 (423) 230Ц17Ц22;¬ладивосток, —трельникова,†7;www.miles-logistic.ru;
јль€нс ¬осток, ќќќ;+7 (423) 237Ц81Ц64, +7Ц914Ц715Ц49Ц83;¬ладивосток,  арбышева,†20а;gbs.su;
“ихоокеанска€ Ћогистическа€ компани€, ќќќ;+7 (423) 230Ц11Ц92, +7Ц914Ц707Ц61Ц69, +7Ц914Ц707Ц63Ц62;¬ладивосток, ‘адеева,†49;tolkvl.ru;
“ехно¬лад, ќќќ;8Ц800Ц555Ц71Ц20, +7 (423) 251Ц18Ц53, +7 (423) 266Ц13Ц14;¬ладивосток,  рыгина,†89;technovlad.com;
“‘ћ;+7 (423) 249Ц51Ц51;¬ладивосток,  азанска€,†7;www.tfm.su;
“риада ƒ¬, ќќќ;+7 (423) 290Ц33Ц44, +7Ц902Ц505Ц23Ц43, +7 (423) 290Ц23Ц43;¬ладивосток, —негова€,†18 ст2;triadadv.ru;
ƒаль јвто Ѕир;+7 (423) 246Ц41Ц08, +7 (423) 256Ц07Ц28;¬ладивосток, —негова€,†11;;
¬иктранс;+7Ц924Ц230Ц32Ц56;¬ладивосток, ≈нисейска€,†3;;
‘≈“Ё —»ћ, «јќ;+7 (423) 249Ц71Ц41, +7 (423) 249Ц71Ц42, +7 (423) 249Ц71Ц44, +7 (423) 249Ц71Ц43;¬ладивосток, —трельникова,†3Ѕ;www.fetexim.ru;
јзимут-¬осток, ќќќ;+7Ц914Ц706Ц68Ц77, +7 (423) 249Ц58Ц66;¬ладивосток, —трельникова,†3Ѕ;www.azimut-vostok.ru;
јзимут-лоджистик, ќќќ;+7Ц964Ц447Ц07Ц08;¬ладивосток, ѕосадска€,†20;azimutlogistic.ru;
 имал, ќќќ;+7 (423) 295Ц47Ц74, +7Ц914Ц667Ц80Ц81, +7Ц914Ц340Ц27Ц00;¬ладивосток, Ѕородинска€,†20Ѕ;frank-dv.ru;
√ринЋайт;+7 (423) 279Ц14Ц12;¬ладивосток, ћорска€ 1-€,†20;grlight.ru;
«алив;8Ц800Ц700Ц41Ц50, +7 (423) 280Ц77Ц44, +7 (423) 272Ц35Ц41, +7Ц914Ц792Ц35Ц41;¬ладивосток, “игрова€,†7;www.zalivgroup.ru;
“рансэк-ƒ¬, ќќќ;+7 (423) 255Ц43Ц00, +7Ц902Ц555Ц43Ц00;¬ладивосток, —трельникова,†7;transecdv.ru;
¬лад арго;+7 (423) 271Ц30Ц07;¬ладивосток, ћорозова,†11Ѕ;ved082.wixsite.com;
ƒон Ћогистик, ќќќ;+7 (423) 249Ц75Ц87, +7 (423) 275Ц59Ц58, +7 (423) 267Ц97Ц27;¬ладивосток, —ип€гина,†20Ѕ;www.donlogistic.ru;
ƒвижение ƒ¬, ќќќ;+7Ц996Ц424Ц11Ц11;¬ладивосток, «аречна€,†47;;
»нтерлинкс, ќќќ;+7 (423) 261Ц14Ц46, +7 (423) 261Ц14Ц48, +7 (423) 261Ц14Ц49;¬ладивосток,  рыгина,†100;www.inli.ru;
«»ѕ Ћоджистик, ќќќ;+7 (423) 279Ц10Ц01;¬ладивосток, Ћеонова,†27;www.zip-log.ru;
ћ»√, ќќќ;+7 (423) 273Ц97Ц66, +7 (423) 274Ц12Ц38, +7 (423) 246Ц56Ц01, +7Ц914Ц703Ц97Ц66;¬ладивосток, —негова€,†4;mig-vl.ru;
WENS Global Services;8Ц800Ц777Ц04Ц12, +7 (423) 249Ц23Ц00;¬ладивосток, —трельникова,†3Ѕ;wens.global;
 олосс, ќќќ;+7Ц914Ц707Ц38Ц80;¬ладивосток, ¬ерхнепортова€,†76а;;
ƒ’Ћ »нтернешнл, јќ;+7 (423) 2Ц651Ц000;¬ладивосток, »вановска€,†19;www.dhl.ru;vvostn@dhl.com
ќриент јвто Ёкспресс;+7 (423) 270Ц65Ц42, +7Ц914Ц326Ц17Ц76, +7 (423) 251Ц48Ц48;¬ладивосток,  рыгина,†100;;
»нком, ќќќ;+7Ц908Ц440Ц74Ц13;¬ладивосток, ћагнитогорска€,†12Ѕ;;
¬ирго, ќќќ;+7 (423) 256Ц84Ц89;¬ладивосток,  омсомольска€,†3;virgo.com.ru;
»нко “ранс, ќќќ;+7 (423) 227Ц12Ц51, +7 (423) 227Ц41Ц33, +7 (423) 2Ц300Ц290;¬ладивосток,  алинина,†204а ст2;www.incotrans.ru;
»мпортер, ќќќ;+7 (423) 291Ц91Ц10, +7Ц914Ц680Ц71Ц70, +7 (423) 222Ц69Ц11;¬ладивосток,  арла Ћибкнехта,†14;www.importer25.ru;
“риада ƒ¬, ќќќ;+7Ц902Ц482Ц52Ц92;¬ладивосток, Ќестерова,†13;triadadv.ru;
ѕолома;+7Ц924Ц730Ц12Ц32, +7 (423) 234Ц88Ц63, +7 (423) 279Ц02Ц13, +7Ц914Ц966Ц52Ц92;¬ладивосток, —негова€,†98;www.poloma.ru;
¬Ћ , ќќќ;+7 (423) 271Ц59Ц89, +7Ц914Ц706Ц35Ц01;¬ладивосток, —негова€,†1 ст9;www.vl-container.ru;
“эсса Ћогистика, ќќќ;8Ц800Ц234Ц55Ц90, +7 (423) 255Ц05Ц90;¬ладивосток, ¬ыселкова€,†8а;www.tessa-sklad.com;
јмерикан Ћайн, ќќќ;+7 (423) 279Ц11Ц13;¬ладивосток, —трельникова,†5;;
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (423) 250Ц20Ц15, +7 (423) 250Ц20Ц16, +7Ц908Ц440Ц20Ц15, +7Ц908Ц440Ц20Ц16;¬ладивосток, —ветланска€,†108Ѕ;www.cdek.ru;
ƒальрыбпорт, ќќќ;;¬ладивосток, 44-й причал,†1;;
—ј‘»– ƒ¬, ќќќ;+7 (423) 252Ц04Ц08;¬ладивосток, Ќижнепортова€,†4;www.safirdv.ru;
Ѕридж Ћоджистикс;+7 (423) 279Ц10Ц39;¬ладивосток, Ѕестужева,†35Ѕ;bridgelogistics.ru;
“ранспортна€ компани€ Ќ— , ќќќ;+7 (423) 249Ц52Ц96, +7Ц904Ц627Ц53Ц09, +7Ц964Ц446Ц74Ц79;¬ладивосток, ћорозова,†7а;world-nsk.ru;
—март √лобал Ћоджистикс, ќќќ;+7 (423) 255Ц17Ц20, +7Ц999Ц040Ц56Ц96;¬ладивосток, —танюковича,†1;sgl.su;
ёниверсал Ёкспресс;+7Ц914Ц650Ц90Ц51, +7 (423) 260Ц94Ц40;јдминистративно-торговый центр —танислав,¬ладивосток, Ќародный проспект,†11в;uer.pl;
ƒј— √ЋќЅјЋ Ћќƒ∆»—“» , ќќќ;+7 (423) 206Ц04Ц94;¬ладивосток, —ип€гина,†20Ѕ;www.dasglobal.ru;
ѕриморска€ √рузова€  омпани€, ќќќ;+7 (423) 273Ц21Ц19, +7 (423) 270Ц94Ц03;¬ладивосток, Ѕархатна€,†3;www.pgk-vl.com;
јривист, ќќќ;8Ц800Ц775Ц42Ц43, +7 (423) 261Ц46Ц01;¬ладивосток, —трельникова,†7;arivist.ru;
√рифон+, ќќќ;+7Ц914Ц791Ц25Ц07;¬ладивосток, ќстр€кова проспект,†8;www.grifonplus.ru;
јдмирал ћарин, ќќќ;+7 (423) 251Ц82Ц41, +7 (423) 241Ц23Ц11;¬ладивосток, “игрова€,†25;;
–уско “ранс, ќќќ;+7Ц950Ц297Ц01Ц01, +7 (423) 267Ц55Ц32;¬ладивосток,  алинина,†42/7;;
ѕартнер —ибири;8Ц800Ц500Ц74Ц06;¬ладивосток, —негова€,†54 ст6;www.partnersib.com;
“ранс √рупп Ћоджистик;+7Ц914Ц969Ц89Ц78;¬ладивосток, јлеутска€,†26;www.transgroupvl.ru;
–Ё…“–≈ ¬Ё—“.–”, ќќќ;+7Ц914Ц705Ц08Ц23;¬ладивосток, јвроровска€,†17;raterequest.ru;
“алисман, ќќќ;+7 (423) 245Ц04Ц71, +7 (423) 245Ц77Ц42;¬ладивосток,  расного «намени проспект,†10;www.talismandv.ru;
Ѕћ Ћогистикс ƒ¬;+7Ц950Ц280Ц16Ц69, +7 (423) 277Ц71Ц81;¬ладивосток, Ѕестужева,†21а;www.bml-dv.com;
VR-Logistic;+7 (423) 265Ц83Ц15, +7Ц902Ц524Ц37Ц18;¬ладивосток, Ѕестужева,†21;vr-logistic.ru;
“рансгрупп, ќќќ;+7 (423) 208Ц75Ц59, +7 (423) 784Ц81Ц01, +7Ц914Ц799Ц37Ц05;¬ладивосток,  расного «намени проспект,†59;transgroup-dv.com;
√ловелс;+7 (423) 265Ц82Ц72, +7Ц924Ц246Ц53Ц90, +7 (423) 254Ц72Ц64;¬ладивосток,  расного «намени проспект,†82в;glovels.ru;
ќриент-√рупп, ќќќ;+7 (423) 270Ц17Ц17;¬ладивосток, Ѕородинска€,†20;orientgroupdv.ru;
јгент- онтейнер, ќќќ;+7Ц914Ц069Ц54Ц98;¬ладивосток, —трельникова,†3а;www.agent-container.ru;
ёкон Ёксперт;+7 (423) 249Ц61Ц65;¬ладивосток, —трельникова,†3а;;
Logistica.CENTER;+7 (423) 200Ц22Ц45, +7Ц902Ц066Ц66Ц55;¬ладивосток, ∆игура,†26;;
јзи€-¬эд, ќќќ;+7 (423) 275Ц55Ц87;¬ладивосток, ЅерЄзова€,†21а;asiaved.com;
 ардинал, ќќќ;+7 (423) 251Ц51Ц11, +7 (423) 251Ц10Ц19, +7 (423) 265Ц34Ц45, +7Ц902Ц485Ц88Ц08, +7 (423) 248Ц89Ц99;¬ладивосток, ѕосадска€,†20;kardinal-vl.ru;
ѕрим Ћоджистик, ќќќ;+7 (423) 249Ц90Ц82, +7 (423) 274Ц71Ц51, +7 (423) 295Ц06Ц81;¬ладивосток, —негова€,†1 ст9;www.primlogistic.ru;
 ќЌ—јЋ“ »Ќ¬≈—“, ќќќ;+7Ц924Ц324Ц77Ц39;¬ладивосток, ћордовцева,†3;;
√ранит, «јќ;+7 (423) 242Ц36Ц35;¬ладивосток, ќстр€кова проспект,†5;;
√рифон+, ќќќ;+7Ц914Ц791Ц25Ц07;¬ладивосток, ‘анзавод,†1;www.grifonplus.ru;
√  ’абимпорт;8Ц800Ц250Ц36Ц55;¬ладивосток, —оюзна€,†28;khabimport.ru;info@khabimport.ru
јвто-ѕрофи;8Ц800Ц770Ц70Ц69, +7 (423) 245Ц47Ц62, +7 (423) 297Ц07Ц97, +7 (423) 245Ц46Ц70;¬ладивосток, јмурска€,†88 ст2;www.avto-profidv.ru;
ѕатриком, ќќќ;+7 (423) 272Ц22Ц55;¬ладивосток, Ўишкина,†3;;
FastLis;+7 (423) 275Ц03Ц11, +7Ц914Ц653Ц54Ц05;¬ладивосток;fastlis.ru;
√Ѕћ Ћогистик, ќќќ;+7 (423) 252Ц50Ц62, +7 (423) 290Ц06Ц88;¬ладивосток, јдмирала «ахарова,†5;www.gbmlogistic.com;
ƒавос-Ёкспресс, ќќќ;+7 (423) 230Ц22Ц46, +7 (423) 251Ц00Ц13;¬ладивосток, јвраменко,†17;www.davos-exspress.tiu.ru;
ƒаль“эк плюс, ќќќ;+7Ц914Ц790Ц30Ц03, +7 (423) 244Ц37Ц11, +7 (423) 243Ц36Ц75;¬ладивосток, —негова€,†90 к1;dv-transco.biz;
ј–ƒ»ћ логистик;+7 (423) 270Ц90Ц55;¬ладивосток, ћаньчжурска€,†16а;;
ѕерспектива-Ћогист, ќќќ;+7Ц908Ц996Ц13Ц51;¬ладивосток, Ќестерова,†13;;
 астом Ќавигатор;+7 (423) 249Ц55Ц42, +7Ц914Ц086Ц61Ц49;¬ладивосток, —трельникова,†3а;www.knavi.ru;
јтлант;+7 (423) 202Ц53Ц54, +7Ц950Ц285Ц24Ц39;¬ладивосток,  рыгина,†91;www.atlantvl.ru;
¬ладтрейд, ќќќ;+7 (423) 2Ц300Ц726;¬ладивосток,  ар€кинска€,†33;;
ё.Ћ.—., «јќ;+7 (423) 249Ц73Ц35;√остиница √авань,¬ладивосток,  рыгина,†3;www.logistictransport.ru;
ј“Ћ “рейдинг, ќќќ;+7 (423) 230Ц16Ц72;¬ладивосток, ”ткинска€,†19;www.atl-1.com;
ƒоннелл;+7 (423) 252Ц36Ц56, +7 (423) 257Ц99Ц84, +7Ц902Ц557Ц99Ц84;¬ладивосток, —ветланска€,†85;www.dnl-trans.com;
Logistica.CENTER;+7 (423) 200Ц22Ц45, +7Ц902Ц066Ц66Ц55;¬ладивосток, јлеутска€,†19;;
ѕрофјлмаз√рупп, ќќќ;+7Ц984Ц145Ц82Ц12;¬ладивосток, —негова€,†1 ст11;www.p-d-g.biz;
¬ладкарго, ќќќ;+7 (423) 299Ц22Ц33;¬ладивосток,  ирова,†25д;www.vladcargo.ru;
ƒальневосточна€ контейнерна€ компани€, ќќќ;+7 (423) 257Ц24Ц41;¬ладивосток, —негова€,†74;www.dalcont.ru;
–эйлком-ƒ¬;+7 (423) 251Ц99Ц44;¬ладивосток, ћорозова,†11Ѕ;railcom-dv.ru;
янтрус;+7Ц914Ц707Ц19Ц91;¬ладивосток;;
Ћ-Ѕрокс, ќќќ;+7Ц908Ц979Ц98Ц89, +7 (423) 243Ц48Ц29, +7 (423) 246Ц92Ц93;¬ладивосток,  омсомольска€,†9в;www.l-broks.ru;
 онтейнерјвтотранс;+7 (423) 234Ц28Ц30, +7 (423) 234Ц25Ц66;¬ладивосток, ƒнепровска€,†115;;
‘ордевинд Ћогистик;+7 (423) 273Ц16Ц04, +7 (423) 274Ц67Ц67, +7Ц914Ц703Ц16Ц04, +7Ц914Ц704Ц67Ц67;¬ладивосток,  рыгина,†91;fwind.su;
Ёл —и Ёл-¬осток √рупп, ќќќ;+7Ц914Ц705Ц66Ц67;¬ладивосток, ‘анзавод,†1 ст12;lcl-v.ru;
“  “≈–ћ»ЌјЋ, ќќќ;+7Ц902Ц524Ц57Ц87, +7 (423) 254Ц57Ц87;¬ладивосток, Ћесна€,†14а;тктерминал.рф;
ћ“ƒ ѕасифик Ѕридж, ќќќ;+7 (423) 220Ц75Ц71, +7 (423) 220Ц75Ц74;¬ладивосток,  арла Ћибкнехта,†14;wtcpacificbridge.com;
¬“ -“рейд;+7Ц950Ц289Ц99Ц02, +7 (423) 268Ц35Ц00, +7 (423) 268Ц38Ц08;¬ладивосток, ѕригородна€ 4-€,†5;www.vtk-trade.ru;
JoyDelivery;+7Ц914Ц321Ц28Ц79;¬ладивосток, ќкт€брьска€,†8;joyd.su;
Ќ -Ћќƒ∆»—“» , ќќќ;+7Ц914Ц075Ц90Ц29;¬ладивосток, Ѕестужева,†24а;;
ј “рэк, ќќќ;+7Ц914Ц700Ц68Ц91;¬ладивосток;;
Solid Trans;+7Ц914Ц713Ц49Ц79, +7Ц914Ц336Ц04Ц61;¬ладивосток, —трельникова,†5;;
Ёльбрус  арго;+7Ц964Ц430Ц16Ц49;¬ладивосток,  омсомольска€,†25Ѕ;www.elbrus-cargo.ru;
ƒ’Ћ »нтернешнл, јќ;+7 (423) 2Ц651Ц000;¬ладивосток, јдмирала ‘окина,†26а;www.dhl.ru;vvostn@dhl.com
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (423) 201Ц44Ц10;¬ладивосток, ∆игура,†12;www.cdek.ru;e.bulatov@cdek.ru
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (423) 201Ц23Ц88;¬ладивосток,  алинина,†42;www.cdek.ru;
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (42337) 3Ц11Ц24, +7Ц914Ц324Ц89Ц48;јртем,  лючева€,†1/1;www.cdek.ru;art@cdek.ru
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (423) 272Ц83Ц58;¬ладивосток, «ападна€,†29 ст8;www.cdek.ru;v.kvitko@cdek.ru
—ƒЁ ;8Ц800Ц250Ц04Ц05, +7 (423) 250Ц20Ц13, +7 (423) 250Ц20Ц14;√остиница √ранит,¬ладивосток,  отельникова,†13;www.cdek.ru;
